district_area_id,district_area_name,mission_count_all,mission_count_ems,mission_count_ems_critical,mission_count_ems_critical_cpr,mission_count_fire,mission_count_technical_rescue,mission_count_ems_critical_timegoal_computed,mission_count_fire_timegoal_computed,mission_count_ems_critical_timegoal_reached,mission_count_fire_timegoal_reached,response_time_ems_critical_mean,response_time_ems_critical_median,response_time_ems_critical_std,response_time_ems_critical_cpr_mean,response_time_ems_critical_cpr_median,response_time_ems_critical_cpr_std,response_time_fire_time_to_first_pump_mean,response_time_fire_time_to_first_pump_median,response_time_fire_time_to_first_pump_std,response_time_fire_time_to_first_ladder_mean,response_time_fire_time_to_first_ladder_median,response_time_fire_time_to_first_ladder_std,response_time_fire_time_to_full_crew_mean,response_time_fire_time_to_full_crew_median,response_time_fire_time_to_full_crew_std,response_time_technical_rescue_mean,response_time_technical_rescue_median,response_time_technical_rescue_std,source_year,planning_room_id,planning_room_name,prediction_area_id,prediction_area_name
101002.0,Marzahn Mitte,6551,6120,4958,107,175,193,4468,53,1852,43,662.33,626.0,192.83,567.91,549.0,135.66,631.25,629.0,150.32,733.9,686.0,179.87,884.5,818.04,426.12,904.71,842.0,355.84,2020,,,,
101003.0,Marzahn Süd,5292,4895,4062,94,174,171,3665,54,2101,42,611.87,576.0,200.25,508.85,492.5,122.33,599.37,585.0,126.28,655.83,627.5,182.13,797.34,746.44,232.69,816.54,710.0,391.02,2020,,,,
102004.0,Hellersdorf Nord,4795,4481,3673,58,139,142,3229,64,1289,49,687.66,639.0,209.39,574.04,559.0,84.48,640.21,607.0,200.35,743.14,710.0,165.42,826.32,777.96,180.2,875.93,818.0,298.22,2020,,,,
102005.0,Hellersdorf Ost,2380,2203,1770,32,108,45,1529,21,601,11,691.22,636.0,213.65,605.19,600.5,131.87,622.71,610.0,134.71,721.22,700.0,173.77,928.51,897.98,148.56,921.15,848.0,287.39,2020,,,,
102006.0,Hellersdorf Süd,2894,2716,2231,56,85,59,1962,19,1417,16,548.27,486.5,212.74,462.67,450.0,144.13,486.98,467.0,121.02,828.89,783.0,312.39,784.63,744.14,153.48,755.81,611.0,358.91,2020,,,,
103007.0,Biesdorf,3654,3102,2579,62,91,89,2348,29,1059,22,648.84,621.0,215.44,579.04,562.0,160.66,659.39,664.0,205.7,803.17,767.0,167.72,1201.15,775.73,2148.93,801.95,678.0,305.27,2020,,,,
104008.0,Kaulsdorf,1933,1496,1262,27,39,72,1107,6,508,5,663.31,621.0,212.6,533.1,506.0,178.68,679.73,636.0,204.45,869.38,803.0,295.06,886.77,830.77,182.24,839.0,757.5,313.91,2020,,,,
104009.0,Mahlsdorf,2221,2073,1743,26,48,75,1513,9,206,2,808.39,774.0,223.19,715.89,686.0,216.91,744.33,738.0,118.17,956.17,967.5,169.37,1073.65,1012.28,194.52,983.86,922.0,309.68,2020,,,,
111001.0,"Malchow, Wartenberg und Falkenberg",606,546,446,8,31,23,392,3,155,2,700.46,676.5,247.42,687.0,736.0,131.26,781.21,770.5,139.06,884.7,895.0,220.08,880.51,851.98,202.81,1053.95,901.0,479.68,2020,,,,
111002.0,Neu-Hohenschönhausen Nord,3566,3345,2713,52,102,80,2341,28,971,19,667.88,636.0,199.81,567.08,531.5,123.23,713.51,745.0,159.62,860.51,842.0,127.36,862.6,860.24,84.03,951.43,849.0,335.64,2020,,,,
111003.0,Neu-Hohenschönhausen Süd,3554,3329,2678,55,110,76,2350,26,770,15,691.32,650.0,182.78,593.07,554.0,151.43,722.08,690.0,115.82,843.12,806.0,126.3,890.09,872.23,138.11,940.25,935.0,235.04,2020,,,,
112004.0,Alt-Hohenschönhausen Nord,2160,2005,1622,29,78,57,1435,29,690,27,633.8,610.0,208.44,590.0,599.5,102.68,633.02,655.0,149.98,745.91,730.0,70.36,769.39,737.72,144.71,897.94,891.0,286.72,2020,,,,
112005.0,Alt-Hohenschönhausen Süd,3698,3458,2801,49,85,115,2557,25,1254,22,638.88,604.0,183.65,533.43,524.5,120.95,648.67,619.0,135.73,744.75,709.5,179.64,800.44,775.59,155.26,863.7,839.0,292.17,2020,,,,
113006.0,Fennpfuhl,4633,4388,3652,93,123,77,3340,52,1878,47,613.05,579.0,183.41,510.92,497.0,143.97,655.67,631.0,170.66,757.75,743.0,172.67,841.11,743.42,362.64,810.38,720.0,312.46,2020,,,,
113007.0,Alt-Lichtenberg,4949,4058,3515,73,289,131,3182,74,1888,58,597.1,562.0,189.75,495.33,471.0,139.43,602.89,579.0,159.98,726.89,712.5,163.9,809.06,791.91,165.52,926.22,772.0,420.51,2020,,,,
113008.0,Frankfurter Allee Süd,1519,1423,1214,26,34,55,1099,14,555,10,635.62,599.0,192.0,566.9,509.0,164.46,657.68,630.0,144.91,825.92,788.0,271.35,882.27,839.3,233.07,920.03,749.0,395.6,2020,,,,
114009.0,Neu-Lichtenberg,3409,3150,2607,59,129,87,2354,54,923,43,660.48,643.5,202.03,573.66,584.5,160.63,746.27,702.0,197.63,836.29,794.0,180.02,844.53,811.12,154.02,925.93,848.0,383.18,2020,,,,
114010.0,Friedrichsfelde Nord,2139,2011,1639,40,48,65,1494,12,438,11,698.4,669.5,195.54,646.56,626.5,118.75,667.38,670.0,67.64,785.82,705.0,148.98,762.51,715.85,96.86,998.17,847.0,419.53,2020,,,,
114011.0,Friedrichsfelde Süd,3495,3290,2688,47,89,77,2439,27,955,15,686.24,644.0,204.46,584.94,559.5,113.29,675.48,649.0,140.5,880.21,884.0,96.86,930.9,892.67,256.95,904.62,806.0,348.21,2020,,,,
115012.0,Rummelsburger Bucht,433,362,313,8,28,37,286,9,109,2,679.61,664.5,206.72,588.38,600.0,142.72,774.31,716.5,200.56,991.33,935.0,187.86,1156.49,1154.96,325.69,910.5,840.5,396.25,2020,,,,
115013.0,Karlshorst,2390,2233,1855,40,46,78,1629,10,761,5,661.27,618.0,230.72,527.74,506.0,130.44,655.48,590.0,217.51,897.43,893.0,150.59,969.45,897.11,261.31,841.45,722.0,401.94,2020,,,,
121001.0,Ost 1 - Reginhardstraße,3498,3246,2650,41,92,119,2377,36,889,30,668.29,641.0,175.77,586.33,585.5,98.8,672.11,648.0,207.47,756.95,727.0,145.16,757.47,745.65,124.97,833.5,791.0,290.14,2020,,,,
121002.0,Ost 2 - Alt-Reinickendorf,4007,3713,3058,62,129,125,2762,49,1439,43,627.99,593.0,180.98,529.84,526.0,99.42,597.49,566.0,123.57,730.74,709.0,161.55,757.27,733.46,115.59,808.67,701.0,335.8,2020,,,,
122003.0,West 4 - Auguste-Viktoria-Allee,3679,3388,2738,64,113,139,2501,30,1190,24,645.09,609.0,179.1,574.8,568.0,118.18,656.48,617.5,153.68,726.45,674.5,184.14,806.42,751.62,133.12,818.59,791.0,267.5,2020,,,,
122004.0,West 1 - Tegel-Süd/Flughafensee,2419,2188,1839,53,73,134,1658,16,941,11,587.58,565.5,251.23,516.31,497.5,112.59,628.64,548.0,219.19,755.73,751.0,261.39,878.93,862.15,146.73,929.61,897.5,355.77,2020,,,,
122005.0,West 5 - Tegel,2483,2214,1857,40,50,68,1651,8,1016,3,553.31,458.0,250.81,420.81,394.0,139.89,540.35,434.0,215.23,662.81,703.5,264.69,946.35,932.16,143.09,820.63,905.0,372.39,2020,,,,
124006.0,West 2 - Heiligensee/Konradshöhe,2220,2053,1750,55,46,97,1490,11,409,0,737.11,694.5,240.91,680.6,661.0,163.39,826.96,842.5,150.18,1026.78,1035.0,196.04,1176.5,1150.2,229.79,1066.33,1010.0,341.91,2020,,,,
124007.0,Nord 1 - Frohnau/Hermsdorf,3190,2746,2313,59,58,125,1884,8,987,5,635.72,590.0,221.89,579.4,562.0,138.76,659.11,622.5,151.55,930.2,880.0,228.69,879.86,870.37,74.13,930.9,840.0,389.55,2020,,,,
125008.0,West 3 - Borsigwalde/Freie Scholle,1812,1675,1386,27,56,62,1246,21,728,18,618.66,558.0,210.71,496.43,512.0,137.81,600.93,553.0,130.71,746.88,707.5,195.96,796.89,798.37,95.23,846.41,785.5,243.8,2020,,,,
125009.0,Nord 2 - Waidmannslust/Wittenau/Lübars,4662,4053,3363,69,105,127,2959,30,1596,24,624.69,583.0,217.03,525.09,479.5,173.57,663.85,642.5,174.68,801.32,741.0,233.12,822.64,791.24,192.28,756.42,676.0,280.46,2020,,,,
126010.0,Rollbergesiedlung,1186,1091,846,17,31,53,756,4,328,0,669.35,624.0,200.77,649.71,599.5,182.71,587.28,619.5,115.48,832.79,741.0,253.51,1026.5,1007.71,51.05,811.51,767.0,288.26,2020,,,,
126011.0,MV Nord,3833,3573,2877,66,124,67,2546,48,672,39,747.08,704.0,218.65,637.69,637.0,161.0,710.97,719.0,184.24,913.67,908.5,169.94,843.18,826.24,165.33,741.02,755.0,194.94,2020,,,,
126012.0,MV Süd,1513,1416,1133,22,40,38,1004,14,449,13,678.72,625.5,227.03,574.61,547.0,207.49,683.72,616.0,188.15,877.29,882.0,161.3,815.98,811.82,60.85,758.13,703.5,294.65,2020,,,,
,,622,364,322,6,45,22,282,19,176,16,580.8120567375887,544.0,184.75,527.6,538.0,112.59,575.4516129032259,585.0,137.72,711.4444444444445,686.0,141.53,787.8759999999999,756.363,137.46,744.7619047619048,674.0,259.21,2020,1100101.0,Stülerstraße,,
,,1100,852,768,11,158,86,684,99,378,80,609.9795321637426,580.5,190.38,521.375,538.5,62.08,636.0236220472441,625.0,129.5,768.1626016260162,754.0,133.84,827.4562727272726,798.047,186.95,834.078947368421,759.5,310.92,2020,1100102.0,Großer Tiergarten,,
,,1007,794,666,19,27,21,601,14,402,13,549.2362728785358,529.0,168.74,506.10526315789474,511.0,138.81,647.0833333333334,641.0,120.5,680.8260869565217,684.0,93.04,740.0572857142859,747.023,82.39,779.3333333333334,739.5,292.13,2020,1100103.0,Lützowstraße,,
,,431,378,315,3,23,21,280,11,176,11,576.2678571428571,548.5,182.84,468.6666666666667,435.0,88.44,647.2631578947369,618.0,173.64,666.1875,662.0,85.08,748.32,749.19,87.54,917.4117647058824,954.0,311.42,2020,1100104.0,Körnerstraße,,
,,663,560,469,1,56,38,430,31,265,23,601.5441860465116,567.0,181.22,,,,635.4883720930233,634.0,105.7,760.3265306122449,742.0,118.52,849.5272580645163,809.417,179.14,812.0,797.5,184.68,2020,1100205.0,Wilhelmstraße,,
,,1683,1426,1274,20,158,82,1150,95,709,71,600.4095652173913,569.0,180.28,545.0588235294117,499.0,172.03,621.3333333333334,603.0,154.07,753.3779527559055,729.0,137.97,826.5437684210526,782.327,159.21,910.2166666666668,936.0,367.45,2020,1100206.0,Unter den Linden,,
,,1241,1104,922,20,88,41,835,35,536,31,590.9449101796407,558.0,177.2,545.1333333333333,544.0,90.22,617.3709677419355,582.0,111.55,724.4590163934427,712.0,113.58,1271.1564857142855,707.473,3233.38,852.3103448275862,746.0,355.27,2020,1100207.0,Leipziger Straße,,
,,1930,998,861,16,125,58,749,58,448,44,586.5407209612817,547.0,210.53,525.5714285714286,493.0,130.83,565.5,546.0,108.88,721.62,698.5,144.28,825.2390862068962,791.7935,195.1,1043.9761904761904,988.0,473.01,2020,1100308.0,Charitéviertel,,
,,1687,1360,1198,24,118,57,1087,49,693,42,591.2051517939283,558.0,183.66,529.8,494.0,132.5,586.563829787234,575.5,122.91,677.5952380952381,655.5,110.75,739.7924693877551,714.77,120.43,935.7916666666666,899.0,415.48,2020,1100309.0,Oranienburger Straße,,
,,4004,3676,3282,56,186,122,2947,84,2053,75,554.9541907024093,517.0,186.44,442.0,414.0,119.55,552.3333333333334,534.5,145.76,705.733870967742,689.5,134.98,740.7419404761904,706.877,154.09,865.4148936170212,778.5,392.53,2020,1100310.0,Alexanderplatzviertel,,
,,1495,1337,1122,25,94,56,1002,55,697,48,555.6626746506986,518.5,204.36,458.0952380952381,447.0,154.67,547.875,515.0,160.78,695.5873015873016,675.0,142.83,742.1795818181819,723.41,144.51,1003.9777777777778,1037.0,469.09,2020,1100311.0,Karl-Marx-Allee,,
,,1109,1027,850,17,44,28,763,14,493,9,592.346002621232,541.0,208.1,497.1333333333333,482.0,99.15,549.0,550.0,128.26,756.375,717.5,189.36,816.0599285714286,786.245,219.62,883.0,845.0,396.73,2020,1100312.0,Heine-Viertel West,,
,,1006,900,735,7,68,30,672,35,506,32,544.4404761904761,516.5,156.56,482.1666666666667,449.0,182.67,539.9333333333333,508.0,127.98,642.625,579.0,165.05,720.2930285714286,716.15,156.1,791.2608695652174,767.0,264.9,2020,1100313.0,Heine-Viertel Ost,,
,,339,295,233,2,23,8,214,3,138,3,567.9252336448598,516.5,202.58,326.0,326.0,,521.0,501.0,92.24,645.4,640.0,123.0,709.389,717.837,14.74,1024.5,1071.5,426.85,2020,1100414.0,Nordbahnhof,,
,,1091,989,847,20,48,47,769,23,519,19,584.1040312093628,549.0,194.35,477.05882352941177,506.0,91.26,541.8684210526316,545.0,78.79,655.9428571428572,641.0,141.55,800.3980434782608,736.954,317.03,916.6153846153846,723.0,435.08,2020,1100415.0,Invalidenstraße,,
,,912,805,682,12,37,55,608,18,385,16,571.860197368421,541.0,177.7,433.2,426.0,82.66,521.84375,503.0,78.65,609.24,541.0,177.29,751.6573333333332,752.5084999999999,126.91,958.05,948.5,455.81,2020,1100416.0,Arkonaplatz,,
,,737,626,536,15,57,49,483,26,274,23,613.4057971014493,577.0,196.64,494.0769230769231,464.0,68.85,587.4102564102565,586.0,95.86,684.5,683.5,145.87,775.2251153846153,762.6005,130.17,775.9487179487179,649.0,296.55,2020,1200517.0,Huttenkiez,,
,,810,744,604,14,26,27,553,8,319,8,599.499095840868,577.0,168.61,547.0,559.5,116.03,578.5,513.5,155.23,655.4117647058823,635.0,107.0,695.263875,685.367,59.03,814.56,699.0,313.57,2020,1200518.0,Beusselkiez,,
,,903,839,676,11,24,31,615,8,304,7,622.1024390243903,602.0,176.46,593.3333333333334,539.0,234.1,602.8461538461538,548.0,169.92,725.0833333333334,739.5,171.67,710.74625,693.5519999999999,108.18,820.5357142857143,731.5,330.3,2020,1200519.0,Emdener Straße,,
,,977,880,730,19,64,27,648,10,387,8,594.158950617284,568.0,175.97,485.3571428571428,470.0,101.3,526.9473684210526,545.0,62.98,692.6521739130435,611.0,194.45,1165.6011999999998,681.5695000000001,1420.87,808.0416666666666,729.0,312.12,2020,1200520.0,Bremer Straße,,
,,621,576,444,6,17,21,405,6,259,6,574.1876543209877,547.0,174.87,446.8,461.0,108.2,493.7,440.0,114.47,632.5,654.0,111.91,652.5269999999999,627.5944999999999,74.61,582.9444444444445,484.0,286.76,2020,1200521.0,Zwinglistraße,,
,,1140,1040,839,13,32,51,754,8,483,8,566.8514588859416,541.5,189.25,597.4444444444445,545.0,266.1,571.6,439.0,357.16,603.0,582.0,65.81,683.9834999999999,688.742,75.96,619.4615384615385,489.0,342.01,2020,1200522.0,Elberfelder Straße,,
,,1228,1098,907,10,51,54,839,23,502,17,604.7377830750894,566.0,193.81,459.9,435.5,85.62,535.1463414634146,517.0,99.08,654.6571428571428,610.0,139.11,772.4832173913043,733.323,161.32,810.6744186046511,690.0,331.76,2020,1200623.0,Stephankiez,,
,,534,462,385,5,36,32,344,15,210,10,588.8662790697674,546.5,207.66,469.4,484.0,84.93,569.7333333333333,559.5,116.27,728.2,707.0,149.5,844.4237333333334,835.156,131.35,769.0,698.0,299.03,2020,1200624.0,Heidestraße,,
,,888,825,670,13,27,28,610,11,394,11,591.6754098360656,545.5,195.05,504.375,520.5,70.04,613.0,545.0,238.52,645.9473684210526,634.0,122.77,659.407909090909,658.18,99.16,903.2727272727273,917.0,326.8,2020,1200625.0,Lübecker Straße,,
,,721,654,536,16,31,34,482,8,335,7,558.6307053941908,518.5,164.93,495.9375,492.0,92.56,514.9375,521.5,117.53,685.3333333333334,679.0,142.18,809.6018750000002,655.4580000000001,538.48,761.1379310344828,640.0,320.14,2020,1200626.0,Thomasiusstraße,,
,,811,769,634,15,14,18,554,7,359,6,576.4783393501805,535.0,185.54,454.55555555555554,459.0,41.35,507.6666666666667,485.0,88.62,655.4285714285714,636.0,162.48,706.5565714285714,714.804,124.18,791.6428571428571,760.0,245.28,2020,1200627.0,Zillesiedlung,,
,,1857,1690,1531,17,120,36,1382,70,956,60,549.1143270622287,503.5,202.34,417.8,423.5,103.8,512.0421052631579,469.0,140.61,708.6629213483146,687.0,160.73,792.4961714285714,788.5765,117.01,731.6,520.0,393.71,2020,1200628.0,Lüneburger Straße,,
,,773,715,591,17,29,24,521,15,302,14,605.9865642994242,568.0,178.1,469.6666666666667,461.5,76.43,603.85,556.5,189.82,646.6315789473684,602.0,158.56,700.6643999999999,682.324,96.66,835.2380952380952,548.0,415.68,2020,1200629.0,Hansaviertel,,
,,1243,982,795,20,47,32,735,10,350,6,645.6965986394558,611.0,192.02,511.88235294117646,496.0,83.89,611.7586206896551,623.0,133.63,768.9047619047619,731.0,169.08,887.9438999999999,792.9780000000001,264.72,1040.1304347826087,888.0,458.53,2020,1300730.0,Drontheimer Straße,,
,,999,927,744,14,33,32,679,11,266,11,691.3240058910162,636.0,227.93,552.5384615384615,560.0,122.74,607.6521739130435,607.0,109.81,802.4117647058823,819.0,94.07,750.6531818181818,745.757,83.12,1004.1538461538462,916.5,390.94,2020,1300731.0,Koloniestraße,,
,,1097,1011,807,16,33,41,733,10,323,8,668.3274215552524,617.0,200.7,569.0769230769231,506.0,230.35,592.3157894736842,596.0,109.19,779.578947368421,745.0,203.48,833.0964,795.733,228.15,1051.2068965517242,1101.0,413.27,2020,1300732.0,Soldiner Straße,,
,,1614,1494,1222,13,51,55,1113,17,630,14,615.5013477088949,576.0,190.63,518.8888888888889,559.0,89.37,576.15,551.5,182.7,810.4285714285714,681.5,356.01,780.7045882352941,742.516,206.74,995.6888888888888,896.0,436.06,2020,1300733.0,Gesundbrunnen,,
,,2188,2009,1668,26,89,69,1506,39,910,33,600.4442231075698,550.0,201.21,486.75,502.0,112.43,589.9166666666666,569.5,146.68,699.8448275862069,618.0,199.69,805.4948974358975,795.163,148.89,904.2727272727273,637.0,488.96,2020,1300834.0,Brunnenstraße,,
,,1408,1282,1056,24,56,47,957,15,597,8,597.9341692789968,549.0,193.87,494.05263157894734,474.0,82.62,569.1395348837209,552.0,159.26,725.3928571428571,661.0,216.26,934.6124666666666,865.15,282.98,956.9473684210526,673.0,493.42,2020,1300835.0,Humboldthain Süd,,
,,2308,2101,1708,37,71,113,1563,21,1023,16,557.0185540627,511.0,219.15,412.0357142857143,411.0,87.29,532.3636363636364,489.0,156.58,703.9354838709677,680.0,180.05,766.8551904761905,712.454,219.2,826.183908045977,697.0,429.45,2020,1300836.0,Humboldthain Nordwest,,
,,1446,1322,1103,31,53,63,1004,15,496,14,630.4452191235059,602.0,189.48,517.8,471.5,126.35,625.3666666666667,608.0,141.13,809.2727272727273,786.0,150.39,765.1684666666667,759.93,89.27,887.9473684210526,841.0,359.83,2020,1400937.0,Afrikanische Straße,,
,,2365,1084,869,18,52,55,780,12,424,9,605.9641025641025,577.0,196.97,492.6,460.0,135.37,611.3076923076923,614.0,112.33,766.28125,739.5,142.2,885.9392499999999,776.502,329.29,939.609756097561,934.0,373.55,2020,1400938.0,Kameruner Straße,,
,,793,714,575,14,46,24,527,15,330,11,559.8216318785579,521.0,197.57,422.5,430.5,107.86,510.72727272727275,462.0,144.36,761.5,762.5,244.88,865.9237333333333,716.93,360.75,672.3,498.5,333.89,2020,1400939.0,Glasgower Straße,,
,,1035,965,799,18,29,38,710,7,432,7,596.4225352112676,546.0,199.53,533.4117647058823,487.0,169.62,526.3181818181819,507.5,117.14,699.4375,652.0,185.41,713.751,688.987,102.01,794.6551724137931,745.0,395.63,2020,1400940.0,Schillerpark,,
,,578,553,464,18,12,9,427,3,223,2,623.983606557377,596.0,169.71,529.25,541.0,109.99,643.125,563.5,218.1,750.1428571428571,801.0,122.86,798.6113333333333,769.577,98.91,779.75,784.5,292.21,2020,1400941.0,Londoner Straße,,
,,1120,1027,868,15,43,42,781,20,477,18,579.382842509603,544.0,194.39,447.44444444444446,433.0,74.03,545.75,514.0,129.22,766.1,762.5,147.98,764.89015,751.8720000000001,116.04,928.59375,922.0,392.56,2020,1400942.0,Westliche Müllerstraße,,
,,1041,972,754,20,28,25,677,4,438,4,566.3323485967504,528.0,200.82,419.05555555555554,429.0,101.36,488.1111111111111,475.5,77.65,666.6363636363636,597.0,156.46,750.6765,778.7195,89.4,895.0454545454545,847.5,362.38,2020,1401043.0,Antonstraße,,
,,1193,1103,897,18,25,52,818,6,490,6,588.0488997555012,551.0,207.68,474.7142857142857,428.5,180.75,494.94444444444446,460.5,121.14,776.3333333333334,764.0,209.69,712.3086666666667,704.8154999999999,83.93,881.2564102564103,761.0,429.41,2020,1401044.0,Uferstraße,,
,,956,890,742,14,18,37,671,5,410,5,604.177347242921,563.0,202.48,479.3333333333333,482.5,92.7,641.25,589.5,180.8,661.5,622.0,113.78,710.0845999999999,746.58,73.63,820.53125,674.5,331.95,2020,1401045.0,Schwedenstraße,,
,,779,703,579,13,31,34,541,10,329,8,601.3290203327172,564.0,181.83,476.6666666666667,496.0,86.8,598.3181818181819,570.5,128.38,694.1111111111111,711.0,87.05,737.5695,708.287,169.88,793.8,725.5,285.36,2020,1401046.0,Nordufer,,
,,1007,946,812,18,19,32,723,6,477,6,565.6002766251729,520.0,202.61,416.4,429.0,80.36,586.4615384615385,510.0,348.61,695.6363636363636,709.0,87.91,764.2895,783.655,98.74,940.0769230769232,992.5,377.95,2020,1401047.0,Sparrplatz,,
,,1219,1124,915,24,39,46,836,8,539,7,581.8696172248804,537.0,195.35,483.8636363636364,481.0,110.57,547.2,506.0,128.34,791.4705882352941,830.0,180.68,849.560125,878.6865,79.57,985.5526315789474,1009.0,381.48,2020,1401048.0,Leopoldplatz,,
,,1560,1241,1023,33,35,25,938,8,602,8,587.0639658848614,538.0,205.86,457.75,444.5,112.47,543.6,528.0,111.27,699.125,696.0,146.02,722.183,735.8715,66.02,852.6315789473684,680.0,420.9,2020,1401049.0,Schulstraße,,
,,1106,974,802,23,70,45,737,32,459,30,596.4843962008141,558.0,169.97,532.5555555555555,521.0,145.94,565.5102040816327,581.0,89.79,730.8780487804878,707.0,140.8,764.3206562500002,735.9190000000001,104.71,749.7894736842105,770.5,213.06,2020,2100101.0,Askanischer Platz,,
,,1450,1281,1053,14,106,49,933,37,640,29,564.3494105037513,535.0,162.14,402.1111111111111,382.0,72.11,582.3571428571429,537.5,186.02,738.296875,669.5,207.88,807.4944594594596,742.697,212.68,747.7692307692307,658.0,295.34,2020,2100102.0,Mehringplatz,,
,,574,514,413,5,23,26,374,6,279,6,547.5347593582887,514.0,156.2,449.2,446.0,47.34,512.2941176470588,502.0,111.91,672.0,609.5,150.61,767.3718333333335,801.117,119.35,743.7619047619048,563.0,361.14,2020,2100103.0,Am Berlin Museum,,
,,938,836,694,29,46,45,613,7,460,7,541.9934747145188,514.0,165.32,458.85,456.5,89.24,576.7352941176471,530.0,193.87,660.32,595.0,250.51,664.5232857142857,659.203,130.54,873.4,678.5,415.66,2020,2100104.0,Moritzplatz,,
,,1219,1106,899,20,51,49,794,16,632,15,513.3828715365239,477.0,167.33,429.4,385.0,103.02,490.26666666666665,469.0,191.31,638.7058823529412,606.0,150.75,683.14025,625.9665,174.73,673.9459459459459,567.0,335.28,2020,2100105.0,Prinzenstraße,,
,,1283,1176,1019,24,49,49,892,14,695,13,514.1670403587444,470.0,176.49,417.5833333333333,412.5,99.32,514.5294117647059,456.5,177.68,654.0909090909091,566.5,216.17,625.1410714285714,591.063,153.92,743.125,712.0,371.36,2020,2100106.0,Wassertorplatz,,
,,375,321,295,3,44,9,262,27,144,19,619.6984732824427,579.5,182.93,457.5,457.5,4.95,624.4871794871794,631.0,149.95,793.0,769.0,212.72,858.3191851851852,800.373,216.66,930.1666666666666,893.5,223.96,2020,2200207.0,Gleisdreieck,,
,,805,728,630,15,36,35,573,14,407,13,552.7417102966841,519.0,170.73,465.8333333333333,470.5,124.8,638.8148148148148,562.0,285.71,702.8095238095239,725.0,89.04,730.3289285714285,740.4605,115.82,739.4230769230769,658.5,271.45,2020,2200208.0,Rathaus Yorckstraße,,
,,883,799,668,12,30,48,625,10,432,9,573.192,535.0,163.79,522.1818181818181,506.0,66.37,582.4761904761905,560.0,104.44,810.125,738.0,214.97,708.0834000000001,674.7985,131.66,800.4047619047619,699.5,299.44,2020,2200209.0,Viktoriapark,,
,,1246,1103,936,24,57,73,835,14,627,14,509.30778443113775,479.0,165.54,461.3333333333333,459.0,141.18,449.2105263157895,429.0,78.98,711.7916666666666,676.5,148.02,650.7141428571429,642.4735000000001,66.92,660.3076923076923,529.0,313.55,2020,2200210.0,Urbanstraße,,
,,1323,1216,1022,18,44,48,922,18,668,16,550.7754880694143,523.5,142.79,504.06666666666666,491.0,111.16,557.1428571428571,550.0,86.63,720.8148148148148,690.0,146.19,778.5209444444445,736.5365,173.75,779.6585365853658,723.0,269.68,2020,2200211.0,Chamissokiez,,
,,858,790,673,18,32,29,600,12,390,12,572.8766666666667,545.0,174.83,400.0833333333333,385.5,73.01,513.9615384615385,494.0,92.02,697.3684210526316,675.0,94.58,720.5374166666666,702.8335,95.26,782.3333333333334,622.0,429.43,2020,2200212.0,Graefekiez Süd,,
,,1744,1038,874,26,83,56,775,49,549,37,552.676129032258,526.0,160.66,430.05263157894734,431.0,80.46,537.15,520.0,132.5,712.1851851851852,694.0,136.48,792.3662040816324,754.98,145.0,746.304347826087,645.0,317.43,2020,2200213.0,Graefekiez Nord,,
,,1265,1152,958,18,62,38,843,16,645,15,527.8671411625148,485.0,177.33,417.6666666666667,417.0,57.33,548.9142857142857,484.0,214.37,665.8461538461538,644.5,226.45,642.5675624999999,614.44,146.37,629.7931034482758,568.0,235.25,2020,2300314.0,Oranienplatz,,
,,901,804,661,12,42,40,582,12,472,12,499.8006872852234,468.0,167.78,339.0,339.0,100.12,556.1052631578947,468.0,220.0,582.7058823529412,547.0,219.19,638.7504166666666,644.9805,119.94,780.7575757575758,733.0,381.78,2020,2300315.0,Lausitzer Platz,,
,,772,698,593,16,39,28,523,12,402,11,535.8087954110898,494.0,174.04,440.0833333333333,427.5,108.46,472.3888888888889,468.0,103.38,597.4705882352941,545.0,210.32,686.4375833333334,584.96,225.55,791.5,751.5,293.53,2020,2300316.0,Köpenicker Straße,,
,,1039,942,784,20,41,37,685,10,547,8,491.4496350364964,454.0,168.95,394.0,391.0,94.28,463.3571428571428,438.0,119.46,629.9545454545455,658.0,167.04,686.1632,613.9045,178.37,806.59375,596.0,452.26,2020,2300417.0,Reichenberger Straße West,,
,,859,757,631,8,56,34,535,12,377,9,538.2242990654206,496.0,190.98,367.2857142857143,378.0,56.84,499.0869565217391,439.0,156.34,611.35,580.0,182.97,773.3874166666666,693.4870000000001,255.41,745.258064516129,692.0,299.63,2020,2300418.0,Reichenberger Straße Ost,,
